Post_ID,Timestamp,Platform,Content_Type,Category,Likes,Comments,Shares,Views,Saves,Follower_Count,Engagement_Rate,Hour_of_Day,Day_of_Week,Hashtag_Count,Content_Length,Sentiment,Influencer_Tier,Has_Media,Is_Verified
POST_02625,2024-12-23 01:09:00,Twitter,Retweet,Travel,1090,208,1903,48553,487,210515,1.52,1,Monday,23,1369,Positive,Macro,True,False
POST_03738,2024-12-23 02:55:00,TikTok,Stitch,Technology,35068,465,55,276153,1983,433235,8.21,2,Monday,19,562,Negative,Macro,True,True
POST_00142,2024-12-23 02:56:00,Twitter,Poll,Gaming,4339,257,184,7163,116,18656,25.62,2,Monday,21,1428,Neutral,Micro,True,True
POST_00645,2024-12-23 11:46:00,Instagram,Story,Lifestyle,3653,465,110,18100,253,104789,4.03,11,Monday,9,213,Positive,Macro,False,False
POST_04699,2024-12-23 11:54:00,Instagram,Photo,Fitness,7890,470,276,12381,543,217465,3.97,11,Monday,12,1824,Positive,Macro,True,True
POST_04830,2024-12-23 13:30:00,Facebook,Video,Gaming,2914,60,47,6423,204,339270,0.89,13,Monday,4,333,Positive,Macro,True,False
POST_04803,2024-12-23 14:29:00,YouTube,Live,Sports,1497,519,373,445281,1971,138010,1.73,14,Monday,22,269,Neutral,Macro,True,False
POST_04439,2024-12-23 22:36:00,YouTube,Short,Food,2497,529,599,627901,2408,62515,5.8,22,Monday,13,526,Positive,Mid-tier,True,False
POST_00686,2024-12-24 09:41:00,Facebook,Live,Education,368,313,515,64653,379,192654,0.62,9,Tuesday,6,563,Neutral,Macro,True,False
POST_02719,2024-12-24 17:20:00,TikTok,Stitch,Travel,18884,1972,4298,451918,1719,283907,8.86,17,Tuesday,22,209,Positive,Macro,True,True
POST_02661,2024-12-24 17:51:00,Facebook,Post,Fitness,1327,360,651,48001,248,298491,0.78,17,Tuesday,13,1908,Neutral,Macro,False,False
POST_04495,2024-12-24 23:11:00,LinkedIn,Document,Sports,1805,58,219,8687,237,370709,0.56,23,Tuesday,5,1548,Positive,Macro,True,False
POST_03223,2024-12-25 00:05:00,Instagram,Carousel,Health,325,35,9,20747,724,281272,0.13,0,Wednesday,16,1543,Positive,Macro,True,True
POST_01318,2024-12-25 17:17:00,LinkedIn,Post,Fashion,945,21,488,10123,269,370874,0.39,17,Wednesday,1,866,Positive,Macro,False,True
POST_03191,2024-12-26 04:00:00,Twitter,Retweet,Gaming,3688,84,323,86058,418,34471,11.88,4,Thursday,27,1949,Negative,Micro,True,True
POST_01110,2024-12-26 05:08:00,Instagram,Reel,Technology,5211,369,160,11965,375,16536,34.71,5,Thursday,28,599,Positive,Micro,True,False
POST_00487,2024-12-26 07:40:00,Instagram,Carousel,Travel,4556,288,81,37031,793,58304,8.45,7,Thursday,12,163,Neutral,Mid-tier,True,False
POST_00659,2024-12-26 16:04:00,Facebook,Video,Sports,4947,104,941,3852,656,382673,1.57,16,Thursday,6,571,Positive,Macro,True,True
POST_00763,2024-12-26 17:21:00,Instagram,Photo,Gaming,728,251,32,40678,629,295456,0.34,17,Thursday,0,1133,Neutral,Macro,True,False
POST_01911,2024-12-26 17:30:00,Twitter,Tweet,Food,4694,5,1764,97256,294,37685,17.15,17,Thursday,12,1118,Neutral,Micro,True,False
POST_04783,2024-12-27 02:04:00,Facebook,Story,Food,5333,351,566,33657,623,86337,7.24,2,Friday,29,1654,Neutral,Mid-tier,True,True
POST_02078,2024-12-27 11:31:00,Facebook,Live,Gaming,55,25,657,31675,478,374825,0.2,11,Friday,25,113,Neutral,Macro,True,False
POST_04958,2024-12-27 11:57:00,Facebook,Live,Business,6736,265,283,75085,481,445205,1.64,11,Friday,29,229,Positive,Macro,True,False
POST_02197,2024-12-27 16:34:00,Facebook,Video,Entertainment,6428,175,313,2572,614,245136,2.82,16,Friday,25,293,Positive,Macro,True,False
POST_00791,2024-12-27 19:27:00,Instagram,Reel,Fashion,2427,342,276,22074,322,165588,1.84,19,Friday,17,272,Negative,Macro,True,False
POST_04657,2024-12-27 20:18:00,TikTok,Stitch,Travel,5660,1063,913,471467,2734,473268,1.61,20,Friday,6,533,Neutral,Macro,True,False
POST_02681,2024-12-28 02:09:00,Twitter,Poll,Sports,2315,109,1910,82823,34,339417,1.28,2,Saturday,3,1257,Positive,Macro,True,False
POST_04494,2024-12-28 03:00:00,TikTok,Video,Fitness,18545,292,2873,139802,176,449635,4.83,3,Saturday,21,465,Neutral,Macro,True,False
POST_02203,2024-12-28 06:57:00,Twitter,Poll,Business,1051,203,1245,79254,296,104298,2.4,6,Saturday,0,1011,Negative,Macro,True,True
POST_01132,2024-12-28 08:50:00,Facebook,Post,Travel,7559,246,585,44414,596,394372,2.13,8,Saturday,7,1730,Negative,Macro,True,False
POST_00099,2024-12-28 13:26:00,Instagram,Carousel,Travel,1771,112,45,48705,235,406184,0.47,13,Saturday,20,1714,Positive,Macro,True,False
POST_03465,2024-12-28 19:42:00,Instagram,Story,Lifestyle,5286,93,108,45264,744,495432,1.11,19,Saturday,14,1167,Positive,Macro,False,True
POST_00933,2024-12-28 21:49:00,YouTube,Video,Travel,19125,239,799,132458,1654,285269,7.07,21,Saturday,26,336,Positive,Macro,True,False
POST_03631,2024-12-29 01:49:00,TikTok,Video,Food,10618,223,1328,86438,767,88593,13.74,1,Sunday,3,399,Positive,Mid-tier,True,False
POST_01231,2024-12-29 05:41:00,TikTok,Stitch,Gaming,17526,40,864,278016,73,191918,9.6,5,Sunday,20,82,Neutral,Macro,True,False
POST_00030,2024-12-29 06:42:00,Instagram,Reel,Health,6149,146,253,17491,35,385869,1.7,6,Sunday,3,92,Positive,Macro,True,False
POST_02808,2024-12-29 07:11:00,Instagram,Reel,Business,6968,335,231,46306,796,473534,1.59,7,Sunday,25,220,Positive,Macro,True,False
POST_03238,2024-12-29 12:27:00,YouTube,Short,Lifestyle,16275,39,1477,486693,4458,448600,3.97,12,Sunday,16,37,Positive,Macro,True,False
POST_04833,2024-12-29 22:36:00,Facebook,Story,Business,2247,274,922,62390,438,349320,0.99,22,Sunday,0,1475,Neutral,Macro,True,False
POST_04492,2024-12-30 00:39:00,LinkedIn,Article,Lifestyle,1700,130,80,26054,61,304041,0.63,0,Monday,10,890,Positive,Macro,False,False
POST_02443,2024-12-30 04:08:00,TikTok,Stitch,Sports,49806,1913,126,41104,2323,471894,10.99,4,Monday,23,226,Positive,Macro,True,False
POST_03267,2024-12-30 15:42:00,Facebook,Live,Education,5391,241,307,38852,745,32248,18.42,15,Monday,11,81,Positive,Micro,True,True
POST_02363,2024-12-30 20:09:00,Twitter,Thread,Entertainment,1916,256,456,32812,93,38353,6.85,20,Monday,22,856,Negative,Micro,True,False
POST_02023,2024-12-31 04:42:00,YouTube,Live,Education,4103,673,674,269217,161,270584,2.01,4,Tuesday,28,562,Positive,Macro,True,True
POST_03179,2024-12-31 05:03:00,TikTok,Video,Education,42686,1163,1665,61093,1031,347909,13.08,5,Tuesday,24,236,Positive,Macro,True,False
POST_03307,2024-12-31 13:22:00,Twitter,Thread,Lifestyle,1825,271,1526,27012,213,374465,0.97,13,Tuesday,27,1496,Positive,Macro,True,False
POST_03492,2024-12-31 22:35:00,Facebook,Live,Fashion,3965,23,768,72293,471,109098,4.36,22,Tuesday,8,70,Neutral,Macro,True,False
POST_01339,2025-01-01 02:50:00,Instagram,Reel,Gaming,8541,119,221,40413,751,291489,3.05,2,Wednesday,25,30,Negative,Macro,True,True
POST_00548,2025-01-01 07:37:00,LinkedIn,Post,Health,474,40,40,8615,292,214674,0.26,7,Wednesday,27,1481,Positive,Macro,True,False
POST_03913,2025-01-01 09:37:00,Instagram,Carousel,Education,1547,137,272,36412,937,418973,0.47,9,Wednesday,24,730,Neutral,Macro,True,True
POST_02419,2025-01-01 21:29:00,Instagram,Carousel,Business,1623,482,6,4296,641,86643,2.44,21,Wednesday,7,546,Negative,Mid-tier,False,False
POST_01798,2025-01-01 22:26:00,Instagram,Photo,Health,1258,59,5,7966,561,194910,0.68,22,Wednesday,21,904,Neutral,Macro,True,True
POST_02370,2025-01-01 23:08:00,LinkedIn,Post,Fashion,1267,26,43,20389,65,476728,0.28,23,Wednesday,4,349,Positive,Macro,True,False
POST_01291,2025-01-02 00:31:00,Twitter,Poll,Travel,4476,197,1481,53776,177,121654,5.06,0,Thursday,15,994,Neutral,Macro,True,False
POST_02556,2025-01-02 02:44:00,YouTube,Live,Fitness,8170,904,52,727376,1271,257546,3.54,2,Thursday,10,371,Positive,Macro,True,False
POST_02788,2025-01-02 03:55:00,Instagram,Carousel,Education,6664,358,52,18507,691,292342,2.42,3,Thursday,27,1093,Negative,Macro,False,True
POST_04412,2025-01-02 08:08:00,Instagram,Reel,Business,6313,277,262,1852,133,354253,1.93,8,Thursday,26,449,Neutral,Macro,True,False
POST_03624,2025-01-02 08:22:00,TikTok,Stitch,Education,41010,243,436,215386,1555,335328,12.43,8,Thursday,27,130,Positive,Macro,True,True
POST_03040,2025-01-02 09:15:00,Facebook,Video,Fitness,2108,73,401,65749,9,330794,0.78,9,Thursday,14,446,Positive,Macro,False,False
POST_01093,2025-01-02 09:16:00,Facebook,Story,Travel,7914,137,562,29978,528,115968,7.43,9,Thursday,22,97,Positive,Macro,False,False
POST_01830,2025-01-02 19:01:00,Twitter,Poll,Business,1184,72,141,92115,451,221524,0.63,19,Thursday,26,848,Neutral,Macro,True,False
POST_03942,2025-01-03 01:01:00,TikTok,Duet,Entertainment,40234,85,4902,204450,1598,42250,107.03,1,Friday,22,157,Negative,Micro,True,False
POST_01431,2025-01-03 01:31:00,Facebook,Live,Fashion,7177,165,718,24186,253,445913,1.81,1,Friday,9,493,Neutral,Macro,False,True
POST_04274,2025-01-03 01:51:00,Facebook,Video,Education,1182,203,712,2683,275,114404,1.83,1,Friday,9,502,Neutral,Macro,True,False
POST_02035,2025-01-03 04:43:00,Facebook,Video,Food,258,163,431,62361,156,209675,0.41,4,Friday,4,552,Positive,Macro,True,False
POST_02170,2025-01-03 07:41:00,Twitter,Poll,Sports,205,144,1310,57202,132,91345,1.82,7,Friday,12,217,Positive,Mid-tier,True,False
POST_04181,2025-01-03 12:24:00,Twitter,Tweet,Gaming,4438,269,1831,24014,370,493297,1.33,12,Friday,8,1342,Neutral,Macro,True,False
POST_02797,2025-01-03 13:09:00,Instagram,Photo,Fashion,3192,43,299,49540,456,309777,1.14,13,Friday,12,256,Negative,Macro,False,False
POST_03615,2025-01-03 15:51:00,Twitter,Thread,Gaming,2609,95,120,91620,275,436060,0.65,15,Friday,20,920,Negative,Macro,True,False
POST_01094,2025-01-03 16:56:00,Facebook,Video,Travel,7668,163,293,62579,509,4905,165.63,16,Friday,6,517,Negative,Nano,True,True
POST_02254,2025-01-03 17:35:00,TikTok,Duet,Health,7195,1793,3275,169898,2007,44688,27.44,17,Friday,7,492,Negative,Micro,True,False
POST_04771,2025-01-03 19:54:00,Instagram,Reel,Fashion,108,355,27,21457,112,291039,0.17,19,Friday,7,503,Positive,Macro,True,False
POST_00992,2025-01-03 22:15:00,LinkedIn,Poll,Sports,1426,15,38,29349,131,187604,0.79,22,Friday,25,780,Positive,Macro,True,False
POST_01608,2025-01-04 00:27:00,TikTok,Duet,Lifestyle,42239,897,2535,242464,902,27781,164.4,0,Saturday,10,66,Positive,Micro,True,False
POST_04664,2025-01-04 02:57:00,TikTok,Video,Gaming,21904,1762,3591,24295,2851,145705,18.71,2,Saturday,7,32,Negative,Macro,True,False
POST_00337,2025-01-04 05:19:00,TikTok,Duet,Lifestyle,33177,1986,3972,455096,1720,373475,10.48,5,Saturday,3,467,Positive,Macro,True,False
POST_01354,2025-01-04 08:05:00,LinkedIn,Post,Gaming,513,85,420,27832,239,140440,0.72,8,Saturday,15,1235,Positive,Macro,True,True
POST_02067,2025-01-04 12:30:00,Instagram,Reel,Health,9574,228,45,23875,503,177363,5.55,12,Saturday,21,376,Negative,Macro,True,True
POST_03707,2025-01-04 14:06:00,LinkedIn,Poll,Food,1536,18,141,9089,86,126866,1.34,14,Saturday,5,1130,Positive,Macro,False,False
POST_01680,2025-01-04 22:12:00,LinkedIn,Poll,Education,441,103,34,27620,93,359055,0.16,22,Saturday,0,1419,Neutral,Macro,False,True
POST_04695,2025-01-05 00:13:00,Twitter,Thread,Lifestyle,4759,120,50,61185,356,489324,1.01,0,Sunday,0,1557,Negative,Macro,True,True
POST_00695,2025-01-05 00:23:00,Instagram,Photo,Travel,6277,35,162,10143,80,325242,1.99,0,Sunday,24,1445,Positive,Macro,False,False
POST_01008,2025-01-05 02:58:00,TikTok,Stitch,Health,16590,388,4398,451732,2581,17358,123.15,2,Sunday,5,18,Negative,Micro,True,False
POST_02135,2025-01-05 03:09:00,LinkedIn,Document,Sports,956,63,144,13543,296,57322,2.03,3,Sunday,20,1602,Neutral,Mid-tier,True,False
POST_04817,2025-01-05 13:30:00,YouTube,Short,Health,7055,225,306,293042,1991,349145,2.17,13,Sunday,0,359,Positive,Macro,True,False
POST_00553,2025-01-05 16:37:00,Facebook,Video,Business,723,150,346,34062,30,402199,0.3,16,Sunday,3,314,Positive,Macro,True,False
POST_02986,2025-01-05 17:32:00,YouTube,Short,Fashion,10683,969,1364,842411,2500,44521,29.24,17,Sunday,19,158,Neutral,Micro,True,True
POST_00023,2025-01-05 18:12:00,Twitter,Poll,Education,323,192,1353,55708,442,58956,3.17,18,Sunday,14,468,Neutral,Mid-tier,False,True
POST_00404,2025-01-05 19:48:00,TikTok,Stitch,Gaming,15345,1721,3049,96472,2476,217511,9.25,19,Sunday,2,482,Positive,Macro,True,False
POST_04211,2025-01-05 20:45:00,Instagram,Reel,Health,2595,129,205,33910,30,218935,1.34,20,Sunday,10,268,Positive,Macro,True,False
POST_04561,2025-01-05 23:49:00,LinkedIn,Post,Lifestyle,1564,25,105,6463,293,26833,6.31,23,Sunday,27,623,Positive,Micro,True,False
POST_02599,2025-01-06 02:33:00,Twitter,Poll,Gaming,3977,164,1109,45619,67,59905,8.76,2,Monday,21,913,Positive,Mid-tier,True,False
POST_00531,2025-01-06 03:43:00,TikTok,Video,Education,14135,1319,2873,351300,130,478706,3.83,3,Monday,12,451,Positive,Macro,True,True
POST_03204,2025-01-06 04:52:00,TikTok,Duet,Sports,24580,341,2614,344809,1729,131442,20.95,4,Monday,10,541,Positive,Macro,True,False
POST_00890,2025-01-06 17:18:00,Instagram,Reel,Sports,4747,347,263,7722,775,183618,2.92,17,Monday,5,120,Negative,Macro,True,False
POST_04851,2025-01-07 00:19:00,YouTube,Community Post,Gaming,1378,10,338,217233,2011,384563,0.45,0,Tuesday,22,318,Neutral,Macro,True,True
POST_02994,2025-01-07 09:13:00,Twitter,Tweet,Business,1394,117,959,90100,409,91409,2.7,9,Tuesday,8,864,Negative,Mid-tier,True,False
POST_04557,2025-01-07 10:19:00,LinkedIn,Poll,Fashion,929,26,365,3148,96,76716,1.72,10,Tuesday,12,1595,Negative,Mid-tier,True,False
POST_03646,2025-01-07 10:52:00,Instagram,Reel,Travel,7064,364,37,44555,661,366365,2.04,10,Tuesday,3,315,Positive,Macro,True,False
POST_00676,2025-01-07 11:58:00,YouTube,Short,Food,6121,13,245,870061,2991,235697,2.71,11,Tuesday,24,351,Positive,Macro,True,False
POST_02742,2025-01-07 12:11:00,Instagram,Story,Fashion,5151,34,267,2134,971,443065,1.23,12,Tuesday,6,738,Negative,Macro,True,True
POST_02384,2025-01-07 19:15:00,Twitter,Retweet,Technology,3229,52,1420,99738,296,403662,1.16,19,Tuesday,13,919,Neutral,Macro,True,True
POST_01555,2025-01-08 02:23:00,Instagram,Carousel,Food,5644,324,246,949,811,3985,155.93,2,Wednesday,9,1586,Neutral,Nano,True,False
POST_04939,2025-01-08 03:57:00,TikTok,Stitch,Food,877,1343,2137,134228,2438,117721,3.7,3,Wednesday,0,157,Neutral,Macro,True,False
POST_00029,2025-01-08 05:23:00,Facebook,Video,Lifestyle,904,210,941,37375,716,319802,0.64,5,Wednesday,22,36,Positive,Macro,True,False
POST_03352,2025-01-08 14:09:00,Twitter,Tweet,Lifestyle,3437,20,448,98956,372,244283,1.6,14,Wednesday,26,1868,Negative,Macro,True,False
POST_04316,2025-01-08 21:59:00,Instagram,Story,Sports,4730,332,111,8465,230,157083,3.29,21,Wednesday,20,775,Neutral,Macro,False,False
POST_02484,2025-01-09 11:12:00,Instagram,Story,Education,2247,35,101,14652,311,201559,1.18,11,Thursday,27,1042,Positive,Macro,True,True
POST_00887,2025-01-09 12:23:00,LinkedIn,Post,Technology,672,109,412,6756,277,318127,0.38,12,Thursday,19,726,Neutral,Macro,True,True
POST_03059,2025-01-09 14:39:00,Instagram,Reel,Entertainment,6185,422,151,2599,252,214246,3.15,14,Thursday,27,360,Negative,Macro,True,False
POST_04578,2025-01-09 14:40:00,Instagram,Story,Technology,3565,471,260,34942,918,17561,24.46,14,Thursday,10,1993,Neutral,Micro,True,False
POST_00499,2025-01-09 16:32:00,YouTube,Live,Technology,12800,734,1063,107968,99,14601,99.97,16,Thursday,17,500,Neutral,Micro,True,False
POST_02139,2025-01-09 19:17:00,Instagram,Carousel,Sports,5355,52,209,36758,120,275281,2.04,19,Thursday,6,1583,Negative,Macro,True,True
POST_02401,2025-01-10 07:38:00,Twitter,Poll,Fitness,897,69,1016,32734,356,200837,0.99,7,Friday,0,945,Positive,Macro,True,True
POST_02381,2025-01-10 14:00:00,TikTok,Duet,Fashion,13985,1181,918,329751,152,368592,4.36,14,Friday,9,302,Positive,Macro,True,False
POST_01305,2025-01-10 17:52:00,LinkedIn,Poll,Business,1033,72,404,8979,99,402240,0.38,17,Friday,6,1382,Positive,Macro,True,True
POST_03235,2025-01-10 22:37:00,Twitter,Thread,Lifestyle,3596,23,1102,43585,339,101632,4.65,22,Friday,15,1445,Positive,Macro,True,False
POST_03253,2025-01-11 05:00:00,Facebook,Live,Food,61,245,557,66627,622,257761,0.33,5,Saturday,9,62,Positive,Macro,True,True
POST_03440,2025-01-11 05:36:00,YouTube,Video,Fashion,19827,531,186,16009,3629,321697,6.39,5,Saturday,24,456,Positive,Macro,True,False
POST_03394,2025-01-11 09:01:00,Twitter,Retweet,Fashion,2583,225,1409,49429,207,371400,1.14,9,Saturday,8,1934,Positive,Macro,True,False
POST_01369,2025-01-11 09:08:00,Instagram,Reel,Sports,3650,55,271,15662,604,448455,0.89,9,Saturday,16,501,Positive,Macro,True,False
POST_00777,2025-01-11 13:56:00,Instagram,Story,Gaming,5951,291,51,14000,306,327750,1.92,13,Saturday,28,1835,Positive,Macro,True,True
POST_00781,2025-01-11 16:17:00,LinkedIn,Post,Food,321,17,205,22955,21,391458,0.14,16,Saturday,29,209,Neutral,Macro,False,False
POST_00532,2025-01-11 17:57:00,YouTube,Community Post,Gaming,2205,325,1612,138901,365,427104,0.97,17,Saturday,15,752,Neutral,Macro,True,True
POST_01335,2025-01-12 14:31:00,YouTube,Short,Sports,10399,332,1438,207068,1805,173355,7.02,14,Sunday,14,254,Positive,Macro,True,True
POST_03534,2025-01-12 19:11:00,Twitter,Thread,Health,3714,185,784,42129,366,440948,1.06,19,Sunday,26,416,Neutral,Macro,True,False
POST_00509,2025-01-12 21:47:00,YouTube,Community Post,Education,12195,966,326,96149,3928,26057,51.76,21,Sunday,29,1593,Positive,Micro,True,False
POST_04207,2025-01-12 22:03:00,Facebook,Video,Technology,4526,81,555,52935,393,229505,2.25,22,Sunday,20,491,Neutral,Macro,False,True
POST_02966,2025-01-13 17:10:00,LinkedIn,Document,Business,724,98,117,19896,285,264900,0.35,17,Monday,17,295,Neutral,Macro,True,False
POST_03728,2025-01-13 18:18:00,Instagram,Photo,Sports,8807,331,222,29151,902,420471,2.23,18,Monday,28,1955,Neutral,Macro,True,False
POST_00166,2025-01-13 18:35:00,TikTok,Stitch,Food,27997,580,734,157890,2336,475126,6.17,18,Monday,9,494,Positive,Macro,True,False
POST_02121,2025-01-14 01:44:00,TikTok,Video,Education,9780,1140,4295,462743,404,387532,3.93,1,Tuesday,9,326,Negative,Macro,True,True
POST_02158,2025-01-14 02:38:00,Twitter,Thread,Sports,3632,228,1494,77519,308,259857,2.06,2,Tuesday,10,77,Neutral,Macro,True,True
POST_03470,2025-01-14 04:57:00,Instagram,Photo,Gaming,2073,230,79,7139,440,185702,1.28,4,Tuesday,18,1933,Positive,Macro,True,False
POST_00867,2025-01-14 16:35:00,Instagram,Story,Travel,9320,484,35,22108,181,111129,8.85,16,Tuesday,14,1381,Neutral,Macro,True,True
POST_02143,2025-01-14 17:35:00,LinkedIn,Document,Fashion,1658,36,267,14436,296,336682,0.58,17,Tuesday,12,111,Positive,Macro,True,False
POST_04452,2025-01-14 22:49:00,Facebook,Post,Health,5428,203,389,77212,318,189439,3.18,22,Tuesday,5,1411,Neutral,Macro,True,True
POST_04707,2025-01-15 01:44:00,TikTok,Video,Lifestyle,25174,380,2766,251244,714,297079,9.53,1,Wednesday,28,167,Positive,Macro,False,True
POST_02359,2025-01-15 02:15:00,Facebook,Video,Technology,3907,237,647,2231,61,283863,1.69,2,Wednesday,21,194,Neutral,Macro,True,False
POST_04563,2025-01-15 07:41:00,TikTok,Duet,Food,11494,1358,3373,444348,1923,90575,17.91,7,Wednesday,13,200,Positive,Mid-tier,True,False
POST_03099,2025-01-15 09:49:00,Instagram,Carousel,Health,6147,319,87,37434,354,353048,1.86,9,Wednesday,21,162,Positive,Macro,True,False
POST_04968,2025-01-15 11:09:00,LinkedIn,Article,Sports,405,120,422,25439,220,5720,16.56,11,Wednesday,13,213,Negative,Nano,True,False
POST_02427,2025-01-15 13:48:00,Instagram,Photo,Gaming,3474,9,294,45129,223,332835,1.13,13,Wednesday,14,1822,Neutral,Macro,True,False
POST_04739,2025-01-15 20:27:00,Twitter,Retweet,Health,150,112,528,61703,179,374414,0.21,20,Wednesday,12,1644,Negative,Macro,True,True
POST_01355,2025-01-15 21:57:00,Facebook,Video,Technology,1976,346,267,10908,296,52216,4.96,21,Wednesday,7,192,Neutral,Mid-tier,True,False
POST_03140,2025-01-16 00:18:00,Instagram,Reel,Sports,649,97,175,4209,118,228791,0.4,0,Thursday,28,73,Neutral,Macro,True,False
POST_00581,2025-01-16 04:35:00,Facebook,Video,Sports,3536,301,103,32135,379,405351,0.97,4,Thursday,27,528,Neutral,Macro,False,False
POST_02235,2025-01-16 11:54:00,LinkedIn,Post,Sports,955,112,149,24832,207,339621,0.36,11,Thursday,12,602,Positive,Macro,False,False
POST_03112,2025-01-16 14:34:00,Instagram,Photo,Fitness,3640,367,46,40238,387,441976,0.92,14,Thursday,22,612,Positive,Macro,True,False
POST_01469,2025-01-16 14:47:00,TikTok,Stitch,Fitness,23793,621,3702,318142,1904,149907,18.76,14,Thursday,21,583,Neutral,Macro,True,False
POST_03193,2025-01-16 15:26:00,YouTube,Short,Entertainment,16733,133,507,19290,2505,105423,16.48,15,Thursday,22,129,Neutral,Macro,True,True
POST_03954,2025-01-16 21:10:00,Instagram,Photo,Lifestyle,7843,278,30,48318,11,268022,3.04,21,Thursday,24,665,Positive,Macro,False,False
POST_01758,2025-01-17 00:57:00,Facebook,Live,Food,2826,40,24,64822,428,18121,15.95,0,Friday,19,328,Positive,Micro,False,False
POST_01672,2025-01-17 01:32:00,TikTok,Duet,Food,35002,1854,2556,9321,1730,437263,9.01,1,Friday,2,424,Positive,Macro,True,False
POST_01119,2025-01-17 01:39:00,Twitter,Thread,Travel,1394,109,1268,83096,57,354081,0.78,1,Friday,22,1475,Neutral,Macro,True,True
POST_02491,2025-01-17 04:48:00,Twitter,Tweet,Travel,207,263,1080,95859,23,260034,0.6,4,Friday,27,1112,Positive,Macro,True,False
POST_04859,2025-01-17 05:35:00,YouTube,Video,Education,12123,231,879,463073,4165,65763,20.12,5,Friday,8,321,Positive,Mid-tier,True,False
