Post_ID,Timestamp,Platform,Content_Type,Category,Likes,Comments,Shares,Views,Saves,Follower_Count,Engagement_Rate,Hour_of_Day,Day_of_Week,Hashtag_Count,Content_Length,Sentiment,Influencer_Tier,Has_Media,Is_Verified,month,year,total_engagement,engagement_per_1k_views,engagement_per_1k_followers,Engagement_Rate_winsorized,Views_winsorized,Likes_winsorized,total_engagement_winsorized,is_sports_fitness_health,influencer_tier_norm
POST_02638,2025-03-13 17:04:00,TikTok,Duet,Fitness,19715,868,3571,325954,145,122280,19.75,17,Thursday,22,403,Positive,Macro,False,True,3,2025,24299,74.54732876418144,198.71606149820084,19.75,325954.0,19715.0,24299.0,True,macro
POST_01063,2025-03-13 17:31:00,TikTok,Duet,Health,3775,629,972,352364,2898,304267,1.77,17,Thursday,11,415,Positive,Macro,True,False,3,2025,8274,23.481399915995958,27.19322174274568,1.77,352364.0,3775.0,8274.0,True,macro
POST_01427,2025-03-15 08:33:00,Instagram,Carousel,Sports,2228,117,287,3346,939,342263,0.77,8,Saturday,17,1764,Positive,Macro,False,False,3,2025,3571,1067.2444710101613,10.433497047592057,0.77,3346.0,2228.0,3571.0,True,macro
POST_00631,2025-03-15 18:25:00,LinkedIn,Post,Sports,497,78,39,3965,32,413060,0.15,18,Saturday,15,487,Neutral,Macro,True,False,3,2025,646,162.92559899117276,1.5639374425022998,0.15,3965.0,497.0,646.0,True,macro
POST_00615,2025-03-16 03:18:00,TikTok,Stitch,Sports,14319,1627,2076,448888,1633,114323,15.76,3,Sunday,14,296,Negative,Macro,True,True,3,2025,19655,43.78597779401543,171.92515941674029,15.76,448888.0,14319.0,19655.0,True,macro
POST_03876,2025-03-18 00:37:00,Twitter,Retweet,Health,3072,88,238,6322,36,265561,1.28,0,Tuesday,14,1218,Positive,Macro,True,False,3,2025,3434,543.1825371717811,12.931115638214948,1.28,6322.0,3072.0,3434.0,True,macro
POST_03992,2025-03-18 13:23:00,Instagram,Carousel,Fitness,8914,236,161,40050,569,70513,13.2,13,Tuesday,4,1045,Neutral,Mid-tier,False,False,3,2025,9880,246.6916354556804,140.1160069774368,13.2,40050.0,8914.0,9880.0,True,mid-tier
POST_02867,2025-03-18 19:58:00,Facebook,Video,Health,3779,262,880,70769,273,460698,1.07,19,Tuesday,12,302,Positive,Macro,True,False,3,2025,5194,73.39371758820953,11.274196979366092,1.07,70769.0,3779.0,5194.0,True,macro
POST_02790,2025-03-18 22:37:00,YouTube,Community Post,Sports,1917,542,1209,737619,2843,372060,0.99,22,Tuesday,14,480,Negative,Macro,True,False,3,2025,6511,8.827050279344757,17.499865613073162,0.99,737619.0,1917.0,6511.0,True,macro
POST_03526,2025-03-18 23:51:00,Instagram,Carousel,Fitness,4597,465,264,32729,844,437987,1.22,23,Tuesday,26,1600,Positive,Macro,True,True,3,2025,6170,188.51782822573253,14.08717610340033,1.22,32729.0,4597.0,6170.0,True,macro
POST_01599,2025-03-20 05:03:00,Instagram,Reel,Sports,789,93,93,46066,51,455438,0.21,5,Thursday,11,570,Positive,Macro,True,True,3,2025,1026,22.27239178569878,2.2527764481663803,0.21,46066.0,789.0,1026.0,True,macro
POST_03355,2025-03-21 13:20:00,Instagram,Story,Health,9705,202,288,29736,378,305946,3.33,13,Friday,22,1024,Positive,Macro,True,False,3,2025,10573,355.56228140973906,34.558386120426476,3.33,29736.0,9705.0,10573.0,True,macro
POST_03172,2025-03-22 08:40:00,Twitter,Poll,Sports,2062,135,503,38260,491,400096,0.67,8,Saturday,17,981,Neutral,Macro,True,True,3,2025,3191,83.40303188708835,7.975585859393746,0.67,38260.0,2062.0,3191.0,True,macro
POST_04204,2025-03-22 08:49:00,YouTube,Community Post,Health,17196,610,1413,796066,3034,461721,4.16,8,Saturday,21,1979,Positive,Macro,True,False,3,2025,22253,27.953712380631757,48.195771905544696,4.16,796066.0,17196.0,22253.0,True,macro
POST_04095,2025-03-24 04:30:00,Twitter,Retweet,Health,4779,132,1654,14696,226,146375,4.49,4,Monday,22,1565,Positive,Macro,True,False,3,2025,6791,462.0985302123027,46.39453458582408,4.49,14696.0,4779.0,6791.0,True,macro
POST_01818,2025-03-24 19:17:00,TikTok,Duet,Health,44327,835,1105,272590,1979,51337,90.12,19,Monday,10,220,Positive,Mid-tier,True,True,3,2025,48246,176.99108551304158,939.7900149989287,90.12,272590.0,44327.0,48246.0,True,mid-tier
POST_01583,2025-03-24 23:26:00,Facebook,Story,Health,1637,97,820,57105,333,309501,0.83,23,Monday,16,1944,Positive,Macro,True,False,3,2025,2887,50.55599334559145,9.327918165046317,0.83,57105.0,1637.0,2887.0,True,macro
POST_01250,2025-03-24 23:44:00,Facebook,Live,Sports,3903,50,321,27632,554,118158,3.62,23,Monday,26,292,Positive,Macro,True,False,3,2025,4828,174.72495657209032,40.860542663213664,3.62,27632.0,3903.0,4828.0,True,macro
POST_02164,2025-03-25 00:12:00,TikTok,Duet,Sports,41419,185,504,235804,2130,369134,11.41,0,Tuesday,3,84,Positive,Macro,False,True,3,2025,44238,187.60496005156827,119.84265876348427,11.41,235804.0,41419.0,44238.0,True,macro
POST_02967,2025-03-25 07:59:00,LinkedIn,Post,Health,358,111,353,29077,16,274745,0.3,7,Tuesday,25,1289,Negative,Macro,True,False,3,2025,838,28.820029576641332,3.050101002748003,0.3,29077.0,358.0,838.0,True,macro
POST_04021,2025-03-25 14:54:00,Twitter,Retweet,Fitness,2816,116,812,62146,250,18128,20.65,14,Tuesday,17,1982,Neutral,Micro,True,False,3,2025,3994,64.26801403147427,220.32215357458077,20.65,62146.0,2816.0,3994.0,True,micro
POST_03486,2025-03-26 01:12:00,Facebook,Story,Sports,2091,58,407,64629,206,43617,5.86,1,Wednesday,2,1589,Neutral,Micro,True,False,3,2025,2762,42.736232960435714,63.323933328747955,5.86,64629.0,2091.0,2762.0,True,micro
POST_02906,2025-03-28 22:16:00,Instagram,Reel,Sports,4784,50,195,7005,730,28140,17.87,22,Friday,13,184,Neutral,Micro,True,False,3,2025,5759,822.1270521056389,204.6552949538024,17.87,7005.0,4784.0,5759.0,True,micro
POST_04719,2025-03-30 20:44:00,Twitter,Retweet,Fitness,3274,283,362,52575,433,185105,2.12,20,Sunday,22,1108,Neutral,Macro,True,False,3,2025,4352,82.77698525915359,23.51098025445018,2.12,52575.0,3274.0,4352.0,True,macro
POST_02037,2025-04-01 11:49:00,Instagram,Reel,Sports,9486,396,65,28877,805,492694,2.02,11,Tuesday,10,395,Neutral,Macro,True,True,4,2025,10752,372.3378467292309,21.82287586209696,2.02,28877.0,9486.0,10752.0,True,macro
POST_04954,2025-04-01 13:38:00,LinkedIn,Document,Sports,901,8,260,20305,93,141478,0.83,13,Tuesday,0,822,Negative,Macro,True,False,4,2025,1262,62.15217926619059,8.920114788164945,0.83,20305.0,901.0,1262.0,True,macro
POST_01007,2025-04-02 16:45:00,LinkedIn,Post,Fitness,958,16,112,7515,205,273870,0.4,16,Wednesday,0,85,Positive,Macro,True,False,4,2025,1291,171.78975382568197,4.713915361302808,0.4,7515.0,958.0,1291.0,True,macro
POST_02433,2025-04-03 12:00:00,YouTube,Video,Fitness,16450,116,1648,184097,2614,433030,4.21,12,Thursday,12,190,Neutral,Macro,True,False,4,2025,20828,113.13600982090962,48.09828418354387,4.21,184097.0,16450.0,20828.0,True,macro
POST_01636,2025-04-04 05:10:00,Instagram,Carousel,Fitness,495,6,237,15937,481,367316,0.2,5,Friday,9,1262,Negative,Macro,True,False,4,2025,1219,76.48867415448328,3.318668394515894,0.2,15937.0,495.0,1219.0,True,macro
POST_03604,2025-04-04 22:27:00,Twitter,Thread,Health,1358,26,1946,73173,357,316501,1.05,22,Friday,29,641,Negative,Macro,False,False,4,2025,3687,50.38743798942233,11.649252293041728,1.05,73173.0,1358.0,3687.0,True,macro
POST_02939,2025-04-05 00:02:00,YouTube,Live,Health,16690,958,1870,622300,3674,310695,6.28,0,Saturday,23,570,Neutral,Macro,False,False,4,2025,23192,37.268198618029885,74.64555271246721,6.28,622300.0,16690.0,23192.0,True,macro
POST_04843,2025-04-06 04:40:00,Twitter,Thread,Fitness,3136,124,386,75432,344,139872,2.61,4,Sunday,28,741,Positive,Macro,True,True,4,2025,3990,52.89532293986637,28.52608098833219,2.61,75432.0,3136.0,3990.0,True,macro
POST_00306,2025-04-06 07:48:00,YouTube,Community Post,Health,19798,298,1641,310642,4925,392192,5.54,7,Sunday,19,1911,Positive,Macro,True,False,4,2025,26662,85.82870313737357,67.98200881201043,5.54,310642.0,19798.0,26662.0,True,macro
POST_01990,2025-04-06 20:25:00,LinkedIn,Poll,Sports,1296,37,481,26528,90,230066,0.79,20,Sunday,8,458,Negative,Macro,True,False,4,2025,1904,71.77322074788903,8.275886050089973,0.79,26528.0,1296.0,1904.0,True,macro
POST_04039,2025-04-07 20:57:00,LinkedIn,Article,Fitness,1327,143,492,11677,173,169955,1.15,20,Monday,6,805,Positive,Macro,True,False,4,2025,2135,182.83805772030487,12.562148804095202,1.15,11677.0,1327.0,2135.0,True,macro
POST_01899,2025-04-08 04:08:00,Twitter,Retweet,Health,1735,195,200,9177,352,494074,0.43,4,Tuesday,24,1256,Neutral,Macro,False,True,4,2025,2482,270.4587555846137,5.023538984038828,0.43,9177.0,1735.0,2482.0,True,macro
POST_02323,2025-04-08 08:44:00,Facebook,Video,Health,4118,225,874,65979,269,406570,1.28,8,Tuesday,9,127,Neutral,Macro,True,True,4,2025,5486,83.14766819745677,13.493371375162948,1.28,65979.0,4118.0,5486.0,True,macro
POST_00574,2025-04-09 12:26:00,Facebook,Video,Health,6610,17,694,55449,594,328670,2.23,12,Wednesday,19,102,Neutral,Macro,True,True,4,2025,7915,142.7437825749788,24.081905863023703,2.23,55449.0,6610.0,7915.0,True,macro
POST_03511,2025-04-09 20:17:00,Twitter,Poll,Sports,3409,244,21,93693,248,266391,1.38,20,Wednesday,25,1774,Negative,Macro,True,False,4,2025,3922,41.86011761817852,14.722719611398283,1.38,93693.0,3409.0,3922.0,True,macro
POST_03443,2025-04-09 21:31:00,Instagram,Carousel,Sports,9998,329,147,30128,269,115050,9.1,21,Wednesday,19,1081,Neutral,Macro,True,False,4,2025,10743,356.5785979819437,93.37679269882659,9.1,30128.0,9998.0,10743.0,True,macro
POST_03270,2025-04-10 03:07:00,LinkedIn,Post,Sports,1684,78,249,9956,110,392470,0.51,3,Thursday,23,1419,Positive,Macro,True,False,4,2025,2121,213.03736440337485,5.404234718577216,0.51,9956.0,1684.0,2121.0,True,macro
POST_02806,2025-04-10 16:27:00,YouTube,Short,Fitness,3231,462,837,622618,4880,140494,3.22,16,Thursday,28,304,Positive,Macro,True,True,4,2025,9410,15.113600955963367,66.97794923626633,3.22,622618.0,3231.0,9410.0,True,macro
POST_00432,2025-04-11 10:55:00,TikTok,Video,Fitness,38780,404,3617,329332,2382,236157,18.12,10,Friday,24,512,Neutral,Macro,True,False,4,2025,45183,137.1958995785408,191.32610932557577,18.12,329332.0,38780.0,45183.0,True,macro
POST_01679,2025-04-12 01:58:00,Instagram,Story,Fitness,457,186,147,29733,439,446349,0.18,1,Saturday,19,1054,Positive,Macro,True,True,4,2025,1229,41.33454410923889,2.7534507750661477,0.18,29733.0,457.0,1229.0,True,macro
POST_04265,2025-04-12 22:25:00,LinkedIn,Document,Health,1908,13,97,772,65,237631,0.85,22,Saturday,19,888,Positive,Macro,True,False,4,2025,2083,2698.186528497409,8.765691344984452,0.85,772.0,1908.0,2083.0,True,macro
POST_02518,2025-04-13 17:59:00,Facebook,Story,Health,4974,245,674,53323,334,62744,9.39,17,Sunday,21,52,Positive,Mid-tier,True,True,4,2025,6227,116.77887590720702,99.24454927961239,9.39,53323.0,4974.0,6227.0,True,mid-tier
POST_01275,2025-04-13 19:11:00,Facebook,Live,Sports,6268,276,557,31816,130,78010,9.1,19,Sunday,10,308,Neutral,Mid-tier,True,False,4,2025,7231,227.27558461151622,92.693244455839,9.1,31816.0,6268.0,7231.0,True,mid-tier
POST_01645,2025-04-14 00:50:00,Instagram,Story,Health,1245,90,47,25933,195,204606,0.68,0,Monday,8,353,Negative,Macro,True,False,4,2025,1577,60.810550264142215,7.707496358855557,0.68,25933.0,1245.0,1577.0,True,macro
POST_04060,2025-04-14 08:12:00,YouTube,Community Post,Sports,6493,751,1455,227610,4047,450744,1.93,8,Monday,9,53,Neutral,Macro,True,False,4,2025,12746,55.99929704318791,28.277691993681557,1.93,227610.0,6493.0,12746.0,True,macro
POST_00557,2025-04-14 20:01:00,Instagram,Story,Fitness,8695,447,278,42907,485,249068,3.78,20,Monday,5,210,Neutral,Macro,True,False,4,2025,9905,230.84811336145617,39.76825605858641,3.78,42907.0,8695.0,9905.0,True,macro
POST_02191,2025-04-14 21:29:00,Twitter,Poll,Fitness,2591,51,1853,91033,253,187325,2.4,21,Monday,28,663,Positive,Macro,True,True,4,2025,4748,52.156910131490775,25.34632323501935,2.4,91033.0,2591.0,4748.0,True,macro
POST_00470,2025-04-15 08:42:00,YouTube,Community Post,Health,2148,83,1731,214165,4039,318457,1.24,8,Tuesday,24,311,Positive,Macro,True,True,4,2025,8001,37.35904559568557,25.124271094684683,1.24,214165.0,2148.0,8001.0,True,macro
POST_04785,2025-04-16 08:30:00,Twitter,Tweet,Fitness,3801,196,1950,88075,409,16068,37.01,8,Wednesday,2,1191,Positive,Micro,True,False,4,2025,6356,72.16576781152428,395.5688324620363,37.01,88075.0,3801.0,6356.0,True,micro
POST_03745,2025-04-16 14:42:00,Instagram,Reel,Health,1983,101,8,28933,21,360806,0.58,14,Wednesday,25,524,Negative,Macro,True,False,4,2025,2113,73.03079528565998,5.8563327660848215,0.58,28933.0,1983.0,2113.0,True,macro
POST_01508,2025-04-17 01:10:00,Facebook,Story,Sports,4865,308,592,61904,464,130537,4.42,1,Thursday,21,399,Neutral,Macro,True,False,4,2025,6229,100.62354613595244,47.71827144794196,4.42,61904.0,4865.0,6229.0,True,macro
POST_01216,2025-04-17 22:13:00,Instagram,Story,Fitness,8820,380,219,15362,282,221035,4.26,22,Thursday,8,360,Neutral,Macro,True,False,4,2025,9701,631.4932951438615,43.88897685886851,4.26,15362.0,8820.0,9701.0,True,macro
POST_01497,2025-04-18 03:51:00,Facebook,Post,Health,7180,361,279,5971,381,357070,2.19,3,Friday,25,1872,Negative,Macro,True,False,4,2025,8201,1373.4717802713114,22.967485367014874,2.19,5971.0,7180.0,8201.0,True,macro
POST_04065,2025-04-18 18:02:00,TikTok,Video,Health,18139,1714,2553,446923,108,371403,6.03,18,Friday,12,86,Positive,Macro,True,False,4,2025,22514,50.375568050872296,60.61878875507198,6.03,446923.0,18139.0,22514.0,True,macro
POST_01020,2025-04-18 21:51:00,Instagram,Story,Fitness,4621,49,33,10619,127,464636,1.01,21,Friday,29,472,Positive,Macro,True,False,4,2025,4830,454.84508899143043,10.395234118751022,1.01,10619.0,4621.0,4830.0,True,macro
POST_01072,2025-04-19 01:35:00,Instagram,Carousel,Health,7912,326,206,11163,770,494048,1.71,1,Saturday,3,1326,Positive,Macro,True,False,4,2025,9214,825.4053569828899,18.65000971565516,1.71,11163.0,7912.0,9214.0,True,macro
POST_03582,2025-04-19 04:30:00,TikTok,Duet,Sports,2500,1427,4390,94471,959,249191,3.34,4,Saturday,23,163,Positive,Macro,True,False,4,2025,9276,98.18886219051349,37.22445834721157,3.34,94471.0,2500.0,9276.0,True,macro
POST_03161,2025-04-19 07:01:00,Twitter,Thread,Health,2780,47,492,54866,174,99920,3.32,7,Saturday,18,1672,Positive,Mid-tier,True,False,4,2025,3493,63.66420005103343,34.95796637309848,3.32,54866.0,2780.0,3493.0,True,mid-tier
POST_01039,2025-04-19 21:46:00,Instagram,Photo,Fitness,1672,403,99,18816,517,423457,0.51,21,Saturday,14,884,Positive,Macro,True,False,4,2025,2691,143.01658163265307,6.354836500518353,0.51,18816.0,1672.0,2691.0,True,macro
POST_00231,2025-04-20 01:35:00,TikTok,Video,Sports,12304,379,724,331958,875,498616,2.69,1,Sunday,2,278,Positive,Macro,True,True,4,2025,14282,43.02351502298483,28.643284611805477,2.69,331958.0,12304.0,14282.0,True,macro
POST_03048,2025-04-20 22:40:00,Twitter,Retweet,Sports,2855,291,1907,89617,396,247141,2.04,22,Sunday,11,918,Neutral,Macro,False,False,4,2025,5449,60.803195822221234,22.04814255829668,2.04,89617.0,2855.0,5449.0,True,macro
POST_01482,2025-04-22 10:26:00,Instagram,Photo,Health,1975,56,16,36663,450,101114,2.02,10,Tuesday,18,757,Positive,Macro,True,False,4,2025,2497,68.10681068106811,24.69489882706648,2.02,36663.0,1975.0,2497.0,True,macro
POST_01947,2025-04-22 22:59:00,Twitter,Retweet,Sports,562,275,1262,54787,256,471522,0.45,22,Tuesday,20,1450,Neutral,Macro,True,False,4,2025,2355,42.98464964316352,4.994464733352844,0.45,54787.0,562.0,2355.0,True,macro
POST_02707,2025-04-23 01:06:00,Instagram,Carousel,Fitness,3465,34,230,26068,605,165589,2.25,1,Wednesday,26,1083,Positive,Macro,True,True,4,2025,4334,166.25748043578335,26.17323614491301,2.25,26068.0,3465.0,4334.0,True,macro
POST_03490,2025-04-23 13:07:00,Twitter,Tweet,Health,1679,293,1019,91236,11,402067,0.74,13,Wednesday,7,1777,Positive,Macro,True,False,4,2025,3002,32.90367837257223,7.466417288660844,0.74,91236.0,1679.0,3002.0,True,macro
POST_00827,2025-04-23 17:08:00,Twitter,Poll,Sports,1703,187,1377,97085,182,301328,1.08,17,Wednesday,28,904,Positive,Macro,True,False,4,2025,3449,35.52557037647423,11.44599904423087,1.08,97085.0,1703.0,3449.0,True,macro
POST_03611,2025-04-24 04:56:00,Facebook,Story,Health,704,345,118,34579,240,394462,0.3,4,Thursday,1,1438,Positive,Macro,True,False,4,2025,1407,40.68943578472483,3.566883502086386,0.3,34579.0,704.0,1407.0,True,macro
POST_00713,2025-04-25 06:23:00,Facebook,Post,Health,5816,289,173,4291,54,235802,2.66,6,Friday,26,1495,Positive,Macro,True,False,4,2025,6332,1475.6467024003728,26.85303771808551,2.66,4291.0,5816.0,6332.0,True,macro
POST_01096,2025-04-25 10:58:00,Instagram,Photo,Fitness,1226,315,138,21764,158,287775,0.58,10,Friday,0,1275,Positive,Macro,True,False,4,2025,1837,84.40544017643815,6.383459299800191,0.58,21764.0,1226.0,1837.0,True,macro
POST_00884,2025-04-26 09:34:00,Instagram,Photo,Health,479,73,32,20665,612,481326,0.12,9,Saturday,14,340,Positive,Macro,True,False,4,2025,1196,57.87563513186547,2.484802400036566,0.12,20665.0,479.0,1196.0,True,macro
POST_00513,2025-04-27 00:39:00,YouTube,Short,Sports,13232,475,540,627627,2919,132823,10.73,0,Sunday,20,357,Positive,Macro,True,False,4,2025,17166,27.350639790831178,129.2396648170874,10.73,627627.0,13232.0,17166.0,True,macro
POST_02101,2025-04-27 15:10:00,YouTube,Video,Fitness,6640,391,392,684284,1425,130948,5.67,15,Sunday,25,267,Neutral,Macro,True,True,4,2025,8848,12.930303791992799,67.56880593823503,5.67,684284.0,6640.0,8848.0,True,macro
POST_03724,2025-04-29 01:47:00,Instagram,Reel,Sports,2422,155,35,18543,888,198675,1.31,1,Tuesday,8,590,Neutral,Macro,True,True,4,2025,3500,188.7504718761797,17.616710708443435,1.31,18543.0,2422.0,3500.0,True,macro
POST_02672,2025-04-30 01:41:00,Twitter,Thread,Sports,1113,183,869,48879,374,247157,0.88,1,Wednesday,19,602,Negative,Macro,True,False,4,2025,2539,51.944597884572104,10.27282253790101,0.88,48879.0,1113.0,2539.0,True,macro
POST_00901,2025-04-30 16:29:00,Instagram,Photo,Sports,3025,253,70,9745,636,45167,7.41,16,Wednesday,25,355,Positive,Micro,True,False,4,2025,3984,408.82503848127243,88.20599109969667,7.41,9745.0,3025.0,3984.0,True,micro
POST_01726,2025-05-02 21:22:00,Instagram,Carousel,Fitness,3221,148,83,23616,580,95304,3.62,21,Friday,19,815,Neutral,Mid-tier,True,True,5,2025,4032,170.7317073170732,42.306723747166956,3.62,23616.0,3221.0,4032.0,True,mid-tier
POST_02307,2025-05-03 09:00:00,Instagram,Photo,Sports,8033,117,5,37337,117,83445,9.77,9,Saturday,0,442,Neutral,Mid-tier,True,False,5,2025,8272,221.54966922891504,99.1311642399185,9.77,37337.0,8033.0,8272.0,True,mid-tier
POST_01587,2025-05-05 18:41:00,LinkedIn,Article,Fitness,1330,7,394,1271,93,224352,0.77,18,Monday,29,606,Positive,Macro,True,False,5,2025,1824,1435.0904799370574,8.130081300813009,0.77,1271.0,1330.0,1824.0,True,macro
POST_02920,2025-05-08 03:36:00,Twitter,Poll,Health,2739,261,397,75327,373,368415,0.92,3,Thursday,11,890,Positive,Macro,True,False,5,2025,3770,50.04845540111779,10.233025256843504,0.92,75327.0,2739.0,3770.0,True,macro
POST_02501,2025-05-09 19:46:00,TikTok,Stitch,Health,42902,1583,4464,284315,1595,201943,24.24,19,Friday,6,295,Positive,Macro,True,False,5,2025,50544,177.77465135501117,250.28844773030013,24.24,284315.0,42902.0,50544.0,True,macro
POST_02815,2025-05-09 22:23:00,Facebook,Live,Health,2771,35,269,57432,47,14416,21.33,22,Friday,11,572,Neutral,Micro,True,False,5,2025,3122,54.35993871012676,216.56492785793563,21.33,57432.0,2771.0,3122.0,True,micro
POST_00936,2025-05-10 06:15:00,Twitter,Retweet,Health,4921,299,809,20163,144,483396,1.25,6,Saturday,21,1817,Positive,Macro,False,False,5,2025,6173,306.1548380697317,12.770068432506683,1.25,20163.0,4921.0,6173.0,True,macro
POST_00303,2025-05-10 14:27:00,Facebook,Story,Fitness,3064,74,252,79748,709,389713,0.87,14,Saturday,7,1450,Positive,Macro,True,False,5,2025,4099,51.399408135627226,10.51799657696818,0.87,79748.0,3064.0,4099.0,True,macro
POST_02396,2025-05-12 06:06:00,Twitter,Thread,Fitness,2873,155,580,31365,269,244585,1.48,6,Monday,26,111,Neutral,Macro,True,False,5,2025,3877,123.60911844412561,15.851340024940205,1.48,31365.0,2873.0,3877.0,True,macro
POST_02764,2025-05-13 03:37:00,Twitter,Poll,Health,1414,68,1633,39458,191,256938,1.21,3,Tuesday,8,152,Negative,Macro,False,False,5,2025,3306,83.7852906888337,12.86691731079093,1.21,39458.0,1414.0,3306.0,True,macro
POST_00617,2025-05-13 16:42:00,Instagram,Reel,Health,6985,230,109,23060,32,358627,2.04,16,Tuesday,15,230,Negative,Macro,False,False,5,2025,7356,318.99392888117956,20.511562152319822,2.04,23060.0,6985.0,7356.0,True,macro
POST_02801,2025-05-13 21:27:00,TikTok,Video,Sports,23571,1115,4563,486167,1793,25680,113.9,21,Tuesday,10,147,Positive,Micro,True,False,5,2025,31042,63.85048758965541,1208.8006230529595,113.9,486167.0,23571.0,31042.0,True,micro
POST_01833,2025-05-14 03:56:00,Facebook,Story,Sports,5730,69,437,16209,321,445214,1.4,3,Wednesday,8,748,Positive,Macro,False,True,5,2025,6557,404.5283484483929,14.727748902774845,1.4,16209.0,5730.0,6557.0,True,macro
POST_04953,2025-05-14 13:56:00,Twitter,Thread,Fitness,2549,56,1444,48443,288,483414,0.84,13,Wednesday,14,1290,Positive,Macro,True,False,5,2025,4337,89.52789876762381,8.971606118151316,0.84,48443.0,2549.0,4337.0,True,macro
POST_04365,2025-05-15 09:44:00,Instagram,Story,Sports,5039,335,247,27025,318,429828,1.31,9,Thursday,29,957,Negative,Macro,True,False,5,2025,5939,219.7594819611471,13.817154768884299,1.31,27025.0,5039.0,5939.0,True,macro
POST_04206,2025-05-15 20:44:00,Facebook,Video,Sports,3582,199,561,8437,387,310248,1.4,20,Thursday,26,111,Positive,Macro,True,False,5,2025,4729,560.5072893208486,15.242644594002217,1.4,8437.0,3582.0,4729.0,True,macro
